station,lat,lon,doy,gridcell,xi,eta,month,day,BotDepth,Stratum2,hab_sum,Stratum,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
T-29,61.33328303,183.6926955,204.740888,24503,115,135,7,23,110.0121151,90,128.0008359,90,0.079370804,0.703671992,-1.600028753,-1.260928869,-0.290079683,0.768605888,-1.661708117,0.935288429,0.347346574,0.879663169,-0.301498055,-0.080107614,-0.398199379,-1.776845336,-0.360743314,0.264491647,1.121217251,-0.251487017,0.984812617,0.337578326,0.612397552,-0.674711585,0.3967264,0.832382858,-1.452793956,0.589540124,-0.023744352,-0.362699389,-0.641843021,0.672973037,-0.275124937,-1.224630713,-1.720934033,-0.588045776,-0.063581459,0.873215497,0.560418546,0.822137237,1.804806352,0.992224991,0.97897476,1.116216063,1.727535009,1.031131148,1.230710745,1.21305263,1.227854729,-0.012310938,1.082308054,1.135184288,0.648078263,1.26425612,0.786855221,1.152594805,1.22133553,0.700816572,1.214635372,1.287462234,1.165045142,-0.218216285,0.096607462,1.08406806,-1.571464777,1.211505055,1.111953974,0.975102663,1.062309742,1.489964843,0.015577439,0.948426723,1.742849946,1.683082819,2.37401247,2.650295496,2.2908113,2.130384207,1.520319819,1.726852655,1.578173995,1.920098782,2.048647881,1.615138292,1.418790221,1.8099581,2.138811588,1.211714387,1.45614922,1.524555326,1.328253031,2.157742023,2.326735973,3.557546377,2.731730223,3.190923929,1.731374502
T-30,61.33783606,183.0301561,204.8395623,25048,114,138,7,23,117.1057881,90,128.0032144,90,0.47013402,1.357262373,-1.36126256,-0.884186387,0.60159272,1.023300171,-1.105274558,0.995367885,0.492883265,0.965001404,0.210083172,0.13780643,-0.124349236,-1.734740257,0.990562439,0.272771776,1.2445755,0.301883668,1.370719194,0.500615239,0.629068613,-0.247523785,0.78997004,1.566021562,-0.871615112,0.774644554,0.364769518,0.027367918,-0.189173684,0.922584832,0.068114877,-1.065704823,-1.562542915,0.419734687,0.057294972,1.099813819,0.655775726,1.33021903,2.087607384,1.025697947,1.154900312,1.398364782,1.880487323,1.420587659,1.607860088,1.428482413,1.575952888,0.103096157,0.969851732,1.332216263,0.563305914,1.387492776,1.007287979,1.333336115,1.545129299,1.002534986,1.296947241,1.556095123,1.373539329,0.16269587,0.465310454,1.300679326,-1.270091891,1.358088136,1.388178825,1.131678224,1.182356119,1.429484606,0.574108183,1.062908649,2.068119526,1.987262011,2.624373198,3.040828466,2.452853918,2.323454618,1.919458628,2.216822386,1.938950896,2.287006378,2.394457579,2.233881235,1.761107087,2.122469187,2.36641407,1.638068676,1.826424241,1.833676457,1.733346939,2.373949528,2.703377724,3.673848629,3.126155615,3.431557655,1.818178654
U-01,61.665415,191.903935,225.5607639,18150,132,100,8,13,28.26182519,70,127.6836818,70,5.539244175,7.159753323,3.424152136,0.324163735,6.383457661,8.443444252,6.514862061,5.271303177,8.324431419,8.845136642,8.202537537,6.408658028,6.073564053,4.686254025,7.849946022,9.065588951,8.457454681,7.307034016,8.165079117,5.912022114,5.355491161,7.0785079,7.692950726,6.664834976,0.843687177,5.904493809,7.733637333,3.249495983,5.547749996,8.036673546,6.994434357,5.829090595,3.226257324,7.775654793,4.248039722,5.526266098,9.139184952,7.236484051,9.777011871,8.691466331,9.203590393,7.526963711,9.652395248,8.819091797,10.44288063,9.260828018,9.310434341,6.70178318,8.275110245,9.820878983,6.488595486,7.956935406,8.589411736,9.032115936,8.558246613,6.240581036,9.498674393,10.14686966,6.009586811,5.813978195,6.75880146,8.540933609,7.115888119,8.103690147,9.367384911,5.385805607,7.180655956,8.904718399,6.484775543,9.368862152,9.361236572,9.894246101,11.29963303,9.519225121,9.283830643,9.7973423,7.807245731,8.153305054,7.279033661,10.55986595,9.764691353,7.947520256,8.07712841,10.1934824,9.693058014,9.602416039,5.653046131,7.08987093,7.171345234,9.900257111,10.27488136,10.30223465,9.529015541,8.834134102,-1.686385155
U-02,61.67454333,192.58282,227.3398148,17788,134,98,8,15,23.19320681,70,127.5839418,70,6.464152813,7.891710281,5.187319756,1.202805877,7.182192326,9.110055923,7.277239323,6.381517887,8.829435349,9.944378853,9.074047089,7.289475441,6.621246815,5.544493198,8.493729591,9.523414612,9.024759293,7.9335742,8.997696877,7.939176559,8.681858063,7.784896374,8.114203453,7.32106638,2.605508566,7.033088207,8.683423996,4.439987183,5.840686798,9.016839027,8.138928413,6.809708118,4.190435886,8.24317646,5.540718079,6.455642223,9.500473022,8.359891891,10.40481377,9.851984024,9.851870537,8.297587395,11.39981365,9.630263329,11.1725111,10.06942463,9.940753937,8.202477455,9.962100983,10.55696487,6.906548977,9.049592972,9.237661362,9.747119904,9.332540512,7.57126379,10.19133854,10.600214,8.282599449,7.525000095,7.586923599,8.943346977,7.816079617,8.840959549,9.942886353,6.422394276,7.754994869,9.653618813,7.31714201,10.24521542,10.47673321,11.03833199,12.19191837,10.11135197,10.04608536,10.22755718,8.455490112,9.088619232,8.218574524,11.40167713,10.26382446,8.83360672,8.700918198,11.19299221,10.44328976,10.23675728,6.92589283,8.442394257,7.960811615,10.57887363,11.04513359,10.71376801,10.26409721,9.943084717,-1.707078099
U-03,61.64581,193.26021,224.8923611,17243,135,95,8,12,18.96490793,70,127.6198395,70,7.829219818,8.670802116,6.460570335,1.708917737,7.795817375,10.81394482,8.124051094,8.179626465,9.516666412,11.42876816,9.647251129,8.529722214,7.550149441,6.957945824,9.398791313,10.93508148,9.849373817,8.912511826,10.14637852,9.139956474,10.16592407,9.024974823,8.89025116,8.71988678,3.584147215,8.644540787,9.842555046,6.125423908,6.827665806,10.59487438,8.868886948,7.60906601,5.546489239,9.010801315,6.887482166,7.663228512,10.69279385,9.245791435,11.93182373,11.85088253,11.09426594,8.38261795,13.06492901,10.53900433,12.56597996,11.53031445,11.14372921,8.851308823,10.96486378,11.13471031,7.806447983,10.42635822,10.51565742,10.24573135,10.69402218,9.240430832,11.19430828,11.25016212,9.041313171,8.012782097,8.627726555,9.833684921,8.571426392,9.937177658,11.58791924,6.796219349,8.634830475,10.71757984,8.333950043,11.26720238,11.06829262,12.56893349,13.52042866,11.1967411,11.17329693,10.64461327,9.85550499,10.20749378,9.433587074,11.91644573,10.84373569,9.828117371,9.389338493,12.45665073,11.40310192,10.98782825,6.85216713,9.160518646,8.32789135,11.69114494,12.20148754,11.26277733,11.16444016,10.85130596,-1.748115301
U-18,61.6557,191.19788,228.8166667,18695,131,103,8,16,34.4858331,70,127.6532233,70,3.956283331,4.85391283,2.110547304,0.113600612,4.2851758,6.289316654,5.613641739,4.035526752,7.325531483,7.066441536,5.570847988,4.131479263,5.314283371,4.013938427,4.724716663,7.373593807,7.519643784,5.555236816,6.609466076,4.144276142,3.385804415,4.983705521,6.04962492,4.973407269,0.522981226,4.678275108,6.505639076,1.745504856,4.202921391,5.304893017,5.205578327,4.719089031,2.620224953,5.258338928,2.094403982,4.969535351,7.56459713,6.088310242,8.360333443,5.889691353,8.107633591,7.078278542,7.433119774,6.815731049,8.119056702,7.643174648,8.249996185,5.292907238,5.982386112,8.660793304,4.716362,5.583978176,8.001976013,8.522169113,6.933012009,3.277380705,8.294242859,7.813584805,4.260032177,4.486119747,5.194391251,7.835411549,5.336434364,6.772996426,8.352341652,3.708945036,5.693785667,7.868740082,5.469335556,8.405444145,8.39006424,7.375166893,10.15850163,8.643315315,7.577372551,9.406847,6.183093548,5.405763149,4.582270622,9.247796059,9.114849091,7.715526581,6.400145531,8.981496811,8.588300705,7.752283096,4.579536915,5.914718151,4.371520042,8.992383957,9.285558701,9.625953674,8.027806282,8.365001678,-1.683261752
U-19,61.66319,190.498075,220.6048611,19239,129,106,8,8,40.4883918,70,127.715363,70,1.650832891,0.239143163,0.031939678,-0.320494711,0.61086148,1.544338584,1.438841343,1.376086831,5.624249935,2.981035471,1.985084414,1.29220736,2.927119255,-0.108838044,1.592313409,4.204708099,4.715927124,0.189965889,2.017901421,1.686199546,1.181270361,1.025918245,2.713703156,2.645630121,-1.381462216,1.031609297,1.999955058,0.749544501,0.688995183,1.212728858,3.267144918,2.894710779,0.432372212,1.506458998,0.434827387,1.101471186,6.603680611,3.828826666,4.791258812,2.041750669,3.619888544,4.690952301,4.308507442,3.630805969,4.919921875,4.193417072,5.437985897,2.462281704,2.790229082,4.737043858,2.324089766,1.486931443,3.805629253,6.064908981,3.674125671,0.865367591,5.5467906,3.890532017,2.915231228,0.723056197,1.886505246,6.383854866,2.156350613,4.40219593,6.164051533,0.639976621,2.334522486,6.025567532,1.011262059,5.182932854,5.702250481,4.78873682,7.654993057,6.859354973,5.227218628,8.656035423,2.303216219,2.230515003,2.446837187,6.306604862,7.313967228,5.727686405,3.236387014,6.309511662,7.751937866,3.225789547,1.750839949,2.401746511,1.446055293,7.242798805,6.855818272,7.556168079,3.845925331,7.248399734,-1.555559278
U-20,61.676196,189.815576,236.83625,19784,128,109,8,24,45.84797544,70,127.6889082,70,0.876726747,-1.067073107,-0.777516186,-0.312448621,-0.35220477,0.116670534,-0.463108093,0.65708977,3.38453722,1.840813994,0.507561922,0.091630496,0.743781805,-0.842090428,0.212157711,3.019233704,3.253184319,-0.900567174,0.254052848,0.9805848,-0.009793051,-0.202293381,0.039810132,2.324086666,-1.368645787,-0.206816241,0.72047317,0.079912238,0.270760864,0.313708425,1.930999398,1.920518994,-0.663345397,-0.299777836,-0.830074966,0.011696542,5.674501896,1.795797348,4.072112083,1.438113332,2.545135975,3.09449172,3.778120518,2.717936754,4.000406265,3.315365076,4.968859673,1.060280204,1.473367214,4.006243229,0.806591332,0.943552613,3.597893715,4.858994961,2.678486109,0.035542291,4.43856287,2.762459517,1.983379841,0.448307395,-0.089569964,3.718114614,0.528040171,3.60876894,5.95745182,-0.584211051,0.939228415,4.692996025,-0.683041871,4.033368587,4.268716335,4.105348587,5.522786617,5.246836185,4.877093315,8.572027206,0.61410594,1.440225601,1.64151907,4.865778923,4.986857414,4.464912891,2.677355766,5.458699703,6.647454739,1.053287387,0.444198787,1.159974217,0.934841573,5.052596092,5.513203144,6.649620056,2.48691535,6.551435471,-1.484040856
U-21,61.67373,189.11273,215.8152778,20329,127,112,8,3,49.57698549,70,127.6679529,70,-0.580881,-1.551507831,-1.310280442,-0.849047482,-1.591090798,-1.447565556,-1.364584208,-0.279216141,2.157582998,-0.837802827,-0.414948553,-0.60193336,-0.512575626,-1.331809044,-1.238442779,0.456186116,1.216164112,-1.31367898,-0.925752878,-0.022577666,-0.765015006,-1.022386551,-1.146608591,-0.569970012,-1.722717404,-1.529992819,-0.576995075,-0.943793178,-1.065886497,-0.507389784,1.059265614,-0.414705992,-1.655320168,-1.519497275,-1.507867813,-0.914465606,2.239582777,0.226414666,2.635309696,-0.546302259,-0.339182079,-0.080678202,2.664354563,0.699776173,0.966006517,0.722774088,2.130055189,-0.667933166,-0.019207258,1.451654673,-0.068006843,-0.861436009,1.869167089,2.056627035,1.209029794,-0.853793263,2.407445192,2.182300091,0.752301633,-0.87318176,-0.956118166,0.96802485,-1.206155181,1.093026996,0.887932539,-1.430575371,-0.404041648,2.578907013,-0.900420249,2.481354237,2.657276154,1.468491077,3.547520638,3.055973291,3.764106512,5.374904156,-0.501772404,0.60557735,1.07039547,3.154856443,2.998272896,1.625820398,2.100045443,3.340518236,3.514187098,-0.262662232,-0.838132679,-0.374916434,-0.132201463,3.400605917,2.402275324,4.948426247,1.157530546,4.112366199,-1.317375541
U-22,61.670686,188.452466,236.3090278,20874,126,115,8,24,54.38115895,81,127.6448605,81,-1.029807806,-1.5214715,-1.395016193,-0.830678642,-1.270517945,-1.446399927,-1.493633747,-0.529826939,1.592618823,-0.894148231,-0.588816106,-0.768438876,-0.918691814,-1.597397447,-1.344432592,1.058615923,1.133086681,-1.15332973,-0.948696554,-0.078055605,-0.95994544,-1.003563046,-1.366922855,-0.982700348,-1.683617115,-1.621675134,-0.670979917,-1.106179833,-1.125906229,-0.526311696,0.533338606,-0.33299312,-1.721729755,-1.573137164,-1.501952291,-1.17178309,1.477876902,-0.185788408,2.934158325,-0.453349471,-0.344339401,-0.100740187,2.577754021,0.513999522,-0.122822151,1.171799779,1.582609296,-0.691512227,-0.321772307,2.192768335,-0.477725476,-1.149247766,1.482125163,1.931454182,1.218200564,-0.979173183,2.195708752,2.263379574,0.325914443,-1.060547471,-1.137051582,0.838044584,-1.437160134,0.904143691,1.473455548,-1.443140388,-0.92679441,1.999374151,-1.142441392,1.885039568,2.551407337,1.804926157,3.100595951,2.342315674,3.527050257,4.501695156,-0.501269221,1.362564087,1.28877008,2.508020401,2.226195574,2.268746376,2.128524542,2.948909521,3.052560329,-0.473247975,-1.141506672,0.01349979,-0.361799657,2.58765173,2.38111949,4.330922604,0.687454998,3.042508364,-1.107895613
U-23,61.66121,187.702015,217.3166667,21601,125,119,8,5,61.32528676,81,127.5911735,81,-1.446355343,-1.542277932,-1.735946536,-1.31099391,-1.285872579,-1.46689558,-1.549019217,-1.118086934,0.54344064,-1.129554749,-0.77886951,-0.864130914,-1.109007716,-1.684648633,-1.435202241,-0.533152044,1.005298376,-1.119876385,-1.092237115,-0.644900441,-1.124682069,-1.178732276,-1.607287526,-1.670948267,-1.757954121,-1.653446198,-0.74339813,-1.175693035,-1.273444295,-0.818408906,-0.234880194,-1.014289379,-1.768338084,-1.601203203,-1.561505318,-1.398542285,1.013162374,-0.619467199,2.163520098,-0.619999945,-0.303503782,-0.70970428,1.869613171,-0.368496507,-0.78441447,0.18443577,0.652227938,-1.061405063,-0.644752324,0.624565721,-0.987389982,-1.488312483,0.376165122,0.712925553,0.418073297,-1.017650604,1.239195824,1.417235613,-0.078286089,-1.342431664,-1.196537137,0.569174349,-1.615792871,-0.042025823,-0.518814325,-1.517020345,-1.17240572,1.650538206,-1.23534596,1.772406816,2.133713007,0.208350569,2.805706263,1.917703509,2.491906404,2.231027603,-0.721149921,0.935500026,0.647564411,1.764245391,2.037567616,-0.428908914,0.595322669,1.082377911,2.225396872,-0.667165041,-1.174070835,0.273064464,-0.691377044,1.642209888,1.194426417,3.75805831,0.100576654,2.3330338,-0.941699207
U-24,61.662346,186.923252,232.4384722,22145,123,122,8,20,62.85608525,82,127.6750645,82,-1.282986522,-1.426178455,-1.660047889,-1.384132504,-1.431833744,-1.443334579,-1.55160296,-1.247718453,-0.028056979,-0.875080347,-1.143842578,-0.935805738,-0.80555743,-1.621119618,-1.560045481,0.328670323,0.967927158,-1.52744472,-1.137194753,-0.577488601,-0.922292292,-1.244418144,-1.534097075,-1.605447173,-1.756738544,-1.532365203,-0.755825162,-1.378023982,-1.379164815,-0.615278244,-0.705287158,-1.1191957,-1.726935029,-1.508216619,-1.594232202,-0.848513842,0.790907443,-0.180985495,1.939894795,0.080292441,0.654972792,-0.377004147,1.938908458,-0.18484737,0.329839528,1.043337941,0.511078656,-1.079090357,-0.225267321,1.031179309,-0.954795957,-1.311198592,0.667038083,0.9582479,0.587396264,-0.374343157,1.007846951,1.672114015,0.121129394,-1.283227205,-1.307642698,0.826910853,-1.597946048,0.721590459,-0.357000142,-1.408704281,-0.762626052,1.306721926,-1.228339076,1.53479743,2.159234524,1.237776399,2.582782269,2.018391371,2.176581621,2.217765331,-0.526228368,1.210611701,0.756093502,1.579249024,1.881046414,0.876546502,1.443029404,1.108286738,2.245214939,-0.557064772,-0.631086648,1.087972999,-0.644968688,1.702594638,1.911141634,3.433648348,1.460457802,2.47122407,-0.684294403
U-25,61.6582371,186.3430658,201.3625224,22508,122,124,7,20,69.84973648,82,127.7000452,82,-1.327857971,-1.194117427,-1.71412921,-1.537836194,-1.563634992,-1.514198899,-1.609271884,-1.357698202,-0.234772339,-1.155104041,-1.246088505,-1.000494838,-0.934491873,-1.668000817,-1.638442278,-0.809698939,0.698356986,-1.598890901,-1.130947948,-0.469142854,-0.832561195,-1.42366159,-1.569101572,-1.720188856,-1.772954106,-1.490043163,-1.124219298,-1.513518691,-1.447473526,-0.460709363,-1.129364967,-1.343901634,-1.73917973,-1.570183277,-1.609413743,-0.820485711,0.510017574,-0.124975652,1.558010697,-0.106167667,0.262371808,-0.370171785,1.65454793,-0.552262664,-0.505907118,0.994575024,0.249198064,-1.188912034,-0.745624304,0.69646889,-1.160505533,-1.274700999,0.349784523,0.718356192,0.464119971,-0.596577406,0.713468313,1.253277898,0.052202724,-1.330655694,-1.461120486,0.909536541,-1.639792442,0.666907609,0.088590883,-1.459936738,-0.846557677,1.018674254,-1.224918127,0.934410095,2.047660828,0.719412506,2.262310028,1.720811129,1.937181592,1.568158269,-0.551384211,0.949391961,0.744476855,1.193264127,1.707182407,1.019450545,1.165865302,1.039516449,1.856502175,-0.652595699,-0.695795238,1.090279102,-0.362435013,1.424994588,1.409496546,3.124758005,1.402698398,2.292074442,-0.528260708
U-26,61.66573548,185.5723368,201.7168011,23235,121,128,7,20,76.12420224,82,127.6570591,82,-1.295908928,-0.964880288,-1.662063718,-1.675166607,-1.526032329,-1.175900698,-1.611638308,-1.298063993,-0.199392542,-1.079439759,-1.295737624,-0.598690152,-1.279511333,-1.693364978,-1.556698084,-0.563083351,0.593075514,-1.542513847,-1.008241057,-0.396359265,-0.690152109,-1.559425235,-1.315971732,-1.425876856,-1.804033875,-1.606679916,-1.341314316,-1.589296341,-1.526234865,-0.203614667,-1.15095973,-1.50851059,-1.745514274,-1.283395529,-1.469945788,-0.582741082,0.434256047,-0.183876246,1.335150003,0.359907448,0.243964851,0.066086672,1.69217217,-0.581321895,0.358276784,0.74920696,0.209959239,-1.125547886,-0.341184914,0.537111402,-0.84757477,-0.488666832,0.290785223,0.5659253,0.425517172,-0.695319474,0.66658026,0.987535596,0.014287299,-1.23180747,-1.38619566,0.519474328,-1.619018793,1.239695072,-0.271832854,-1.366136789,0.213470072,1.241068721,-0.859250367,1.068820357,2.235129118,0.446199179,2.196208954,1.681709409,1.879488587,1.520695925,-0.084777184,0.555022657,0.66675365,1.244818211,1.55975008,0.961245775,1.032292008,0.855246902,1.743960977,0.151912838,-0.37478897,0.697618544,0.205964297,1.436796188,1.257067204,2.886450768,0.968946457,2.248123407,-0.321520686
U-27,61.66734063,184.9409106,202.8445095,23780,120,131,7,21,86.35747293,82,127.6520601,82,-1.316185117,-0.964166641,-1.554894567,-1.628664374,-1.386241794,-0.627481639,-1.632805824,-1.305920482,-0.174530789,-0.73490113,-1.406543136,-0.29916203,-1.392466068,-1.701085448,-1.445613146,-0.205685526,0.699797392,-1.506618738,-0.931209564,-0.356375754,-0.157790124,-1.53551507,-0.873266518,-0.71770674,-1.788043261,-1.577606559,-1.429694533,-1.339121461,-1.512584448,-0.132827267,-1.00431335,-1.490279198,-1.76253593,-0.52074188,-1.54342103,-0.150210857,0.324078619,0.041228775,1.168374538,0.429392129,0.161452442,0.395687133,1.376225591,-0.441181749,0.202343717,0.765483499,0.458269358,-1.147840619,0.402730972,0.621624708,-0.039326604,0.280943573,0.216015399,0.599285483,0.595419407,-0.609405577,0.75884372,0.824672401,0.239749834,-0.964819014,-1.331280351,0.519204795,-1.70541656,1.023808122,0.390612513,-0.778610528,0.476892471,1.274459362,-0.815566123,0.748609424,1.856568336,0.645523965,2.123610973,1.872077346,1.69359982,1.570597649,0.421621501,0.672752082,0.748458087,1.259899259,1.312705159,0.711909831,0.666107178,1.048788905,1.86476624,0.599896073,0.176279485,0.401658237,0.408474118,1.405797124,1.503097534,2.842749596,1.227487326,2.51919651,0.41755864
U-28,61.66958212,184.2143564,205.1777778,24325,119,134,7,24,97.20286317,82,127.6499878,82,-0.781445742,-0.277020931,-1.430287242,-1.463212252,-1.184917212,-0.181256652,-1.669335604,-0.519717276,-0.12104813,-0.008981938,-1.21574378,-0.342267126,-1.11257267,-1.73931706,-1.297267199,0.060882568,0.799290597,-1.099933505,-0.473026395,-0.121076643,0.358850151,-1.299837112,-0.960807383,-0.140479743,-1.734561205,-0.631825805,-1.40443027,-0.893875897,-1.331920624,0.323637635,-0.794145882,-1.413908362,-1.768616676,-0.909984291,-1.04591167,0.471367359,0.302148342,0.267877251,1.35599196,0.670288026,0.28734076,0.607664585,1.500740528,0.232648805,0.552492738,0.900605977,0.747769594,-0.739027977,0.92033577,0.80404681,0.297344029,0.779299259,0.322768927,0.881071687,0.778555393,0.000164337,0.890935719,0.846545875,0.674734056,-0.692582309,-0.783031762,0.749307871,-1.727480292,0.923353314,0.575662971,0.512037277,0.813337147,1.320240617,-0.719016731,0.821634173,1.511311769,0.971587598,2.107517958,2.10812068,1.762713552,1.723910928,0.857594907,1.099568486,1.006878138,1.49722743,1.428476334,0.868984878,0.958798707,1.287178874,1.780830145,0.646918178,0.708066642,0.86091578,0.602966547,1.675970912,1.814778566,3.137446404,1.991510749,2.829372883,0.868752182
